algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count
rand,cg,5,0,2,2048,64,20.31,20
spr,cg,5,0,2,2048,64,20.38,20
pak,cg,5,0,2,2048,64,23.24,24
rand,cg,5,0,2,2048,64,23.26,24
spr,cg,5,0,2,2048,64,23.35,24
pak,cg,2,1,0,2048,64,21.24,16
rand,cg,2,1,0,2048,64,26.26,16
spr,cg,2,1,0,2048,64,22.76,16
pak,cg,2,1,0,2048,64,25.64,20
rand,cg,2,1,0,2048,64,30.64,20
spr,cg,2,1,0,2048,64,26.52,20
pak,cg,2,1,0,2048,64,29.33,24
rand,cg,2,1,0,2048,64,30.78,24
spr,cg,2,1,0,2048,64,28.94,24
pak,cg,1,2,0,2048,64,33.79,16
rand,cg,1,2,0,2048,64,47.64,16
spr,cg,1,2,0,2048,64,35.89,16
pak,cg,1,2,0,2048,64,30.47,20
rand,cg,1,2,0,2048,64,54.10,20
spr,cg,1,2,0,2048,64,35.27,20
pak,cg,1,2,0,2048,64,32.95,24
rand,cg,1,2,0,2048,64,56.25,24
spr,cg,1,2,0,2048,64,38.11,24
pak,cg,3,0,0,2048,80,16.84,16
rand,cg,3,0,0,2048,80,17.74,16
spr,cg,3,0,0,2048,80,16.54,16
pak,cg,3,0,0,2048,80,20.02,20
rand,cg,3,0,0,2048,80,21.99,20
spr,cg,3,0,0,2048,80,20.47,20
pak,cg,3,0,0,2048,80,23.00,24
rand,cg,3,0,0,2048,80,23.61,24
spr,cg,3,0,0,2048,80,23.63,24
pak,cg,4,0,1,2048,80,14.45,16
rand,cg,4,0,1,2048,80,14.54,16
spr,cg,4,0,1,2048,80,15.02,16
pak,cg,4,0,1,2048,80,19.47,20
rand,cg,4,0,1,2048,80,19.69,20
