algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,amr,3,0,0,4096,64,50.731605,24,39.2050419,11.526563100000004
spr,amr,3,0,0,4096,64,48.68119,24,33.25070623762377,15.430483762376234
pak,amr,4,0,1,4096,64,45.420014,24,31.61108201,13.808931990000001
rand,amr,4,0,1,4096,64,46.284565,24,39.2050419,7.079523100000003
spr,amr,4,0,1,4096,64,45.101913,24,33.25070623762377,11.851206762376236
pak,amr,5,0,2,4096,64,45.317775,24,31.61108201,13.706692989999997
rand,amr,5,0,2,4096,64,46.085524,24,39.2050419,6.880482100000002
spr,amr,5,0,2,4096,64,45.857882,24,33.25070623762377,12.60717576237623
pak,amr,2,1,0,4096,64,64.026377,24,31.61108201,32.41529498999999
rand,amr,2,1,0,4096,64,68.55411,24,39.2050419,29.349068099999997
spr,amr,2,1,0,4096,64,63.094387,24,33.25070623762377,29.84368076237623
pak,amr,1,2,0,4096,64,104.600695,24,31.61108201,72.98961299
rand,amr,1,2,0,4096,64,121.158411,24,39.2050419,81.9533691
spr,amr,1,2,0,4096,64,89.842191,24,33.25070623762377,56.59148476237623
pak,amr,3,0,0,4096,80,44.432445,24,31.61108201,12.82136299
rand,amr,3,0,0,4096,80,46.653699,24,39.2050419,7.4486571000000055
spr,amr,3,0,0,4096,80,43.346016,24,33.25070623762377,10.095309762376232
pak,amr,4,0,1,4096,80,40.077812,24,31.61108201,8.466729990000001
rand,amr,4,0,1,4096,80,39.190641,24,39.2050419,0.014400899999998273
spr,amr,4,0,1,4096,80,40.145207,24,33.25070623762377,6.894500762376232
pak,amr,5,0,2,4096,80,39.379576,24,31.61108201,7.76849399
rand,amr,5,0,2,4096,80,40.101347,24,39.2050419,0.8963050999999993
spr,amr,5,0,2,4096,80,40.376017,24,33.25070623762377,7.12531076237623
pak,amr,2,1,0,4096,80,59.399148,24,31.61108201,27.788065989999996
rand,amr,2,1,0,4096,80,62.877099,24,39.2050419,23.672057100000004
spr,amr,2,1,0,4096,80,56.931967,24,33.25070623762377,23.681260762376233
pak,amr,1,2,0,4096,80,99.025691,24,31.61108201,67.41460898999999
rand,amr,1,2,0,4096,80,127.706532,24,39.2050419,88.5014901
spr,amr,1,2,0,4096,80,86.045283,24,33.25070623762377,52.79457676237623
